site,year,flow_metric,result
11458500,1990,DS_Tim,NA
11458500,1990,DS_Mag_50,NA
11458500,1990,DS_Mag_90,NA
11458500,1990,FA_Dur,NA
11458500,1990,FA_Mag,NA
11458500,1990,FA_Tim,NA
11458500,1990,SP_ROC,NA
11458500,1990,SP_Dur,NA
11458500,1990,SP_Mag,NA
11458500,1990,SP_Tim,NA
11458500,1990,Wet_BFL_Dur,NA
11458500,1990,Wet_BFL_Mag_10,NA
11458500,1990,Wet_BFL_Mag_50,NA
11458500,1990,Wet_Tim,NA
11458500,1990,Peak_Tim_10,NA
11458500,1990,Peak_Tim_2,NA
11458500,1990,Peak_Tim_5,NA
11458500,1990,Peak_Dur_10,NA
11458500,1990,Peak_Dur_2,NA
11458500,1990,Peak_Dur_5,NA
11458500,1990,Peak_10,NA
11458500,1990,Peak_2,NA
11458500,1990,Peak_5,NA
11458500,1990,Peak_Fre_10,NA
11458500,1990,Peak_Fre_2,NA
11458500,1990,Peak_Fre_5,NA
11458500,1991,DS_Dur_WS,NA
11458500,1991,DS_Tim,NA
11458500,1991,DS_Mag_50,NA
11458500,1991,DS_Mag_90,NA
11458500,1991,FA_Dur,NA
11458500,1991,FA_Mag,NA
11458500,1991,FA_Tim,NA
11458500,1991,SP_ROC,NA
11458500,1991,SP_Dur,NA
11458500,1991,SP_Mag,NA
11458500,1991,SP_Tim,NA
11458500,1991,Wet_BFL_Dur,NA
11458500,1991,Wet_BFL_Mag_10,NA
11458500,1991,Wet_BFL_Mag_50,NA
11458500,1991,Wet_Tim,NA
11458500,1991,Peak_Tim_10,NA
11458500,1991,Peak_Tim_2,NA
11458500,1991,Peak_Tim_5,NA
11458500,1991,Peak_Dur_10,NA
11458500,1991,Peak_Dur_2,NA
11458500,1991,Peak_Dur_5,NA
11458500,1991,Peak_10,NA
11458500,1991,Peak_2,NA
11458500,1991,Peak_5,NA
11458500,1991,Peak_Fre_10,NA
11458500,1991,Peak_Fre_2,NA
11458500,1991,Peak_Fre_5,NA
11458500,1992,DS_Dur_WS,NA
11458500,1992,DS_Tim,NA
11458500,1992,DS_Mag_50,NA
11458500,1992,DS_Mag_90,NA
11458500,1992,FA_Dur,NA
11458500,1992,FA_Mag,NA
11458500,1992,FA_Tim,NA
11458500,1992,SP_ROC,NA
11458500,1992,SP_Dur,NA
11458500,1992,SP_Mag,NA
11458500,1992,SP_Tim,NA
11458500,1992,Wet_BFL_Dur,NA
11458500,1992,Wet_BFL_Mag_10,NA
11458500,1992,Wet_BFL_Mag_50,NA
11458500,1992,Wet_Tim,NA
11458500,1992,Peak_Tim_10,NA
11458500,1992,Peak_Tim_2,NA
11458500,1992,Peak_Tim_5,NA
11458500,1992,Peak_Dur_10,NA
11458500,1992,Peak_Dur_2,NA
11458500,1992,Peak_Dur_5,NA
11458500,1992,Peak_10,NA
11458500,1992,Peak_2,NA
11458500,1992,Peak_5,NA
11458500,1992,Peak_Fre_10,NA
11458500,1992,Peak_Fre_2,NA
11458500,1992,Peak_Fre_5,NA
11458500,1993,DS_Dur_WS,NA
11458500,1993,DS_Tim,NA
11458500,1993,DS_Mag_50,NA
11458500,1993,DS_Mag_90,NA
11458500,1993,FA_Dur,NA
11458500,1993,FA_Mag,NA
11458500,1993,FA_Tim,NA
11458500,1993,SP_ROC,NA
11458500,1993,SP_Dur,NA
11458500,1993,SP_Mag,NA
11458500,1993,SP_Tim,NA
11458500,1993,Wet_BFL_Dur,NA
11458500,1993,Wet_BFL_Mag_10,NA
11458500,1993,Wet_BFL_Mag_50,NA
11458500,1993,Wet_Tim,NA
11458500,1993,Peak_Tim_10,NA
11458500,1993,Peak_Tim_2,NA
11458500,1993,Peak_Tim_5,NA
11458500,1993,Peak_Dur_10,NA
11458500,1993,Peak_Dur_2,NA
11458500,1993,Peak_Dur_5,NA
11458500,1993,Peak_10,NA
11458500,1993,Peak_2,NA
11458500,1993,Peak_5,NA
11458500,1993,Peak_Fre_10,NA
11458500,1993,Peak_Fre_2,NA
11458500,1993,Peak_Fre_5,NA
11458500,1994,DS_Dur_WS,NA
11458500,1994,DS_Tim,NA
11458500,1994,DS_Mag_50,NA
11458500,1994,DS_Mag_90,NA
11458500,1994,FA_Dur,NA
11458500,1994,FA_Mag,NA
11458500,1994,FA_Tim,NA
11458500,1994,SP_ROC,NA
11458500,1994,SP_Dur,NA
11458500,1994,SP_Mag,NA
11458500,1994,SP_Tim,NA
11458500,1994,Wet_BFL_Dur,NA
11458500,1994,Wet_BFL_Mag_10,NA
11458500,1994,Wet_BFL_Mag_50,NA
11458500,1994,Wet_Tim,NA
11458500,1994,Peak_Tim_10,NA
11458500,1994,Peak_Tim_2,NA
11458500,1994,Peak_Tim_5,NA
11458500,1994,Peak_Dur_10,NA
11458500,1994,Peak_Dur_2,NA
11458500,1994,Peak_Dur_5,NA
11458500,1994,Peak_10,NA
11458500,1994,Peak_2,NA
11458500,1994,Peak_5,NA
11458500,1994,Peak_Fre_10,NA
11458500,1994,Peak_Fre_2,NA
11458500,1994,Peak_Fre_5,NA
11458500,1995,DS_Dur_WS,NA
11458500,1995,DS_Tim,NA
11458500,1995,DS_Mag_50,NA
11458500,1995,DS_Mag_90,NA
11458500,1995,FA_Dur,NA
11458500,1995,FA_Mag,NA
11458500,1995,FA_Tim,NA
11458500,1995,SP_ROC,NA
11458500,1995,SP_Dur,NA
11458500,1995,SP_Mag,NA
11458500,1995,SP_Tim,NA
11458500,1995,Wet_BFL_Dur,NA
11458500,1995,Wet_BFL_Mag_10,NA
11458500,1995,Wet_BFL_Mag_50,NA
11458500,1995,Wet_Tim,NA
11458500,1995,Peak_Tim_10,NA
11458500,1995,Peak_Tim_2,NA
11458500,1995,Peak_Tim_5,NA
11458500,1995,Peak_Dur_10,NA
11458500,1995,Peak_Dur_2,NA
11458500,1995,Peak_Dur_5,NA
11458500,1995,Peak_10,NA
11458500,1995,Peak_2,NA
11458500,1995,Peak_5,NA
11458500,1995,Peak_Fre_10,NA
11458500,1995,Peak_Fre_2,NA
11458500,1995,Peak_Fre_5,NA
11458500,1996,DS_Dur_WS,NA
11458500,1996,DS_Tim,NA
11458500,1996,DS_Mag_50,NA
11458500,1996,DS_Mag_90,NA
11458500,1996,FA_Dur,NA
11458500,1996,FA_Mag,NA
11458500,1996,FA_Tim,NA
11458500,1996,SP_ROC,NA
11458500,1996,SP_Dur,NA
11458500,1996,SP_Mag,NA
11458500,1996,SP_Tim,NA
11458500,1996,Wet_BFL_Dur,NA
11458500,1996,Wet_BFL_Mag_10,NA
11458500,1996,Wet_BFL_Mag_50,NA
11458500,1996,Wet_Tim,NA
11458500,1996,Peak_Tim_10,NA
11458500,1996,Peak_Tim_2,NA
11458500,1996,Peak_Tim_5,NA
11458500,1996,Peak_Dur_10,NA
11458500,1996,Peak_Dur_2,NA
11458500,1996,Peak_Dur_5,NA
11458500,1996,Peak_10,NA
11458500,1996,Peak_2,NA
11458500,1996,Peak_5,NA
11458500,1996,Peak_Fre_10,NA
11458500,1996,Peak_Fre_2,NA
11458500,1996,Peak_Fre_5,NA
11458500,1997,DS_Dur_WS,NA
11458500,1997,DS_Tim,NA
11458500,1997,DS_Mag_50,NA
11458500,1997,DS_Mag_90,NA
11458500,1997,FA_Dur,NA
11458500,1997,FA_Mag,NA
11458500,1997,FA_Tim,NA
11458500,1997,SP_ROC,NA
11458500,1997,SP_Dur,NA
11458500,1997,SP_Mag,NA
11458500,1997,SP_Tim,NA
11458500,1997,Wet_BFL_Dur,NA
11458500,1997,Wet_BFL_Mag_10,NA
11458500,1997,Wet_BFL_Mag_50,NA
11458500,1997,Wet_Tim,NA
11458500,1997,Peak_Tim_10,NA
11458500,1997,Peak_Tim_2,NA
11458500,1997,Peak_Tim_5,NA
11458500,1997,Peak_Dur_10,NA
11458500,1997,Peak_Dur_2,NA
11458500,1997,Peak_Dur_5,NA
11458500,1997,Peak_10,NA
11458500,1997,Peak_2,NA
11458500,1997,Peak_5,NA
11458500,1997,Peak_Fre_10,NA
11458500,1997,Peak_Fre_2,NA
11458500,1997,Peak_Fre_5,NA
11458500,1998,DS_Dur_WS,NA
11458500,1998,DS_Tim,NA
11458500,1998,DS_Mag_50,NA
11458500,1998,DS_Mag_90,NA
11458500,1998,FA_Dur,NA
11458500,1998,FA_Mag,NA
11458500,1998,FA_Tim,NA
11458500,1998,SP_ROC,NA
11458500,1998,SP_Dur,NA
11458500,1998,SP_Mag,NA
11458500,1998,SP_Tim,NA
11458500,1998,Wet_BFL_Dur,NA
11458500,1998,Wet_BFL_Mag_10,NA
11458500,1998,Wet_BFL_Mag_50,NA
11458500,1998,Wet_Tim,NA
11458500,1998,Peak_Tim_10,NA
11458500,1998,Peak_Tim_2,NA
11458500,1998,Peak_Tim_5,NA
11458500,1998,Peak_Dur_10,NA
11458500,1998,Peak_Dur_2,NA
11458500,1998,Peak_Dur_5,NA
11458500,1998,Peak_10,NA
11458500,1998,Peak_2,NA
11458500,1998,Peak_5,NA
11458500,1998,Peak_Fre_10,NA
11458500,1998,Peak_Fre_2,NA
11458500,1998,Peak_Fre_5,NA
11458500,1999,DS_Dur_WS,NA
11458500,1999,DS_Tim,NA
11458500,1999,DS_Mag_50,NA
11458500,1999,DS_Mag_90,NA
11458500,1999,FA_Dur,NA
11458500,1999,FA_Mag,NA
11458500,1999,FA_Tim,NA
11458500,1999,SP_ROC,NA
11458500,1999,SP_Dur,NA
11458500,1999,SP_Mag,NA
11458500,1999,SP_Tim,NA
11458500,1999,Wet_BFL_Dur,NA
11458500,1999,Wet_BFL_Mag_10,NA
11458500,1999,Wet_BFL_Mag_50,NA
11458500,1999,Wet_Tim,NA
11458500,1999,Peak_Tim_10,NA
11458500,1999,Peak_Tim_2,NA
11458500,1999,Peak_Tim_5,NA
11458500,1999,Peak_Dur_10,NA
11458500,1999,Peak_Dur_2,NA
11458500,1999,Peak_Dur_5,NA
11458500,1999,Peak_10,NA
11458500,1999,Peak_2,NA
11458500,1999,Peak_5,NA
11458500,1999,Peak_Fre_10,NA
11458500,1999,Peak_Fre_2,NA
11458500,1999,Peak_Fre_5,NA
11458500,2000,DS_Dur_WS,NA
11458500,2000,DS_Tim,NA
11458500,2000,DS_Mag_50,NA
11458500,2000,DS_Mag_90,NA
11458500,2000,FA_Dur,NA
11458500,2000,FA_Mag,NA
11458500,2000,FA_Tim,NA
11458500,2000,SP_ROC,NA
11458500,2000,SP_Dur,NA
11458500,2000,SP_Mag,NA
11458500,2000,SP_Tim,NA
11458500,2000,Wet_BFL_Dur,NA
11458500,2000,Wet_BFL_Mag_10,NA
11458500,2000,Wet_BFL_Mag_50,NA
11458500,2000,Wet_Tim,NA
11458500,2000,Peak_Tim_10,NA
11458500,2000,Peak_Tim_2,NA
11458500,2000,Peak_Tim_5,NA
11458500,2000,Peak_Dur_10,NA
11458500,2000,Peak_Dur_2,NA
11458500,2000,Peak_Dur_5,NA
11458500,2000,Peak_10,NA
11458500,2000,Peak_2,NA
11458500,2000,Peak_5,NA
11458500,2000,Peak_Fre_10,NA
11458500,2000,Peak_Fre_2,NA
11458500,2000,Peak_Fre_5,NA
11458500,2001,DS_Dur_WS,NA
11458500,2001,DS_Tim,NA
11458500,2001,DS_Mag_50,NA
11458500,2001,DS_Mag_90,NA
11458500,2001,FA_Dur,NA
11458500,2001,FA_Mag,NA
11458500,2001,FA_Tim,NA
11458500,2001,SP_ROC,NA
11458500,2001,SP_Dur,NA
11458500,2001,SP_Mag,NA
11458500,2001,SP_Tim,NA
11458500,2001,Wet_BFL_Dur,NA
11458500,2001,Wet_BFL_Mag_10,NA
11458500,2001,Wet_BFL_Mag_50,NA
11458500,2001,Wet_Tim,NA
11458500,2001,Peak_Tim_10,NA
11458500,2001,Peak_Tim_2,NA
11458500,2001,Peak_Tim_5,NA
11458500,2001,Peak_Dur_10,NA
11458500,2001,Peak_Dur_2,NA
11458500,2001,Peak_Dur_5,NA
11458500,2001,Peak_10,NA
11458500,2001,Peak_2,NA
11458500,2001,Peak_5,NA
11458500,2001,Peak_Fre_10,NA
11458500,2001,Peak_Fre_2,NA
11458500,2001,Peak_Fre_5,NA
11458500,2002,DS_Dur_WS,231
11458500,2002,DS_Tim,198
11458500,2002,DS_Mag_50,1.32
11458500,2002,DS_Mag_90,11.7
11458500,2002,FA_Dur,NA
11458500,2002,FA_Mag,NA
11458500,2002,FA_Tim,NA
11458500,2002,SP_ROC,0.059012413962635187
11458500,2002,SP_Dur,34
11458500,2002,SP_Mag,373
11458500,2002,SP_Tim,164
11458500,2002,Wet_BFL_Dur,116
11458500,2002,Wet_BFL_Mag_10,28
11458500,2002,Wet_BFL_Mag_50,85.75
11458500,2002,Wet_Tim,48
11458500,2002,Peak_Tim_10,NA
11458500,2002,Peak_Tim_2,93
11458500,2002,Peak_Tim_5,NA
11458500,2002,Peak_Dur_10,NA
11458500,2002,Peak_Dur_2,1
11458500,2002,Peak_Dur_5,NA
11458500,2002,Peak_10,4804.000000000001
11458500,2002,Peak_2,2790
11458500,2002,Peak_5,3530.0000000000005
11458500,2002,Peak_Fre_10,NA
11458500,2002,Peak_Fre_2,1
11458500,2002,Peak_Fre_5,NA
11458500,2003,DS_Dur_WS,192
11458500,2003,DS_Tim,241
11458500,2003,DS_Mag_50,1.75
11458500,2003,DS_Mag_90,11.260000000000003
11458500,2003,FA_Dur,8
11458500,2003,FA_Mag,34.991679606109315
11458500,2003,FA_Tim,38
11458500,2003,SP_ROC,0.06806537323908363
11458500,2003,SP_Dur,23
11458500,2003,SP_Mag,319
11458500,2003,SP_Tim,218
11458500,2003,Wet_BFL_Dur,155
11458500,2003,Wet_BFL_Mag_10,19.98
11458500,2003,Wet_BFL_Mag_50,52.3
11458500,2003,Wet_Tim,63
11458500,2003,Peak_Tim_10,NA
11458500,2003,Peak_Tim_2,76
11458500,2003,Peak_Tim_5,76
11458500,2003,Peak_Dur_10,NA
11458500,2003,Peak_Dur_2,1
11458500,2003,Peak_Dur_5,1
11458500,2003,Peak_10,4804.000000000001
11458500,2003,Peak_2,2790
11458500,2003,Peak_5,3530.0000000000005
11458500,2003,Peak_Fre_10,NA
11458500,2003,Peak_Fre_2,1
11458500,2003,Peak_Fre_5,1
11458500,2004,DS_Dur_WS,255
11458500,2004,DS_Tim,172
11458500,2004,DS_Mag_50,2.05
11458500,2004,DS_Mag_90,17.779999999999998
11458500,2004,FA_Dur,3
11458500,2004,FA_Mag,16.312921738411877
11458500,2004,FA_Tim,39
11458500,2004,SP_ROC,0.0882825040128411
11458500,2004,SP_Dur,21
11458500,2004,SP_Mag,1430
11458500,2004,SP_Tim,151
11458500,2004,Wet_BFL_Dur,84
11458500,2004,Wet_BFL_Mag_10,32.32
11458500,2004,Wet_BFL_Mag_50,73.75
11458500,2004,Wet_Tim,67
11458500,2004,Peak_Tim_10,NA
11458500,2004,Peak_Tim_2,89
11458500,2004,Peak_Tim_5,NA
11458500,2004,Peak_Dur_10,NA
11458500,2004,Peak_Dur_2,1
11458500,2004,Peak_Dur_5,NA
11458500,2004,Peak_10,4804.000000000001
11458500,2004,Peak_2,2790
11458500,2004,Peak_5,3530.0000000000005
11458500,2004,Peak_Fre_10,NA
11458500,2004,Peak_Fre_2,1
11458500,2004,Peak_Fre_5,NA
11458500,2005,DS_Dur_WS,171
11458500,2005,DS_Tim,269
11458500,2005,DS_Mag_50,2.48
11458500,2005,DS_Mag_90,7.4
11458500,2005,FA_Dur,4
11458500,2005,FA_Mag,22.685726658654417
11458500,2005,FA_Tim,18
11458500,2005,SP_ROC,0.0725082146768894
11458500,2005,SP_Dur,35
11458500,2005,SP_Mag,433
11458500,2005,SP_Tim,234
11458500,2005,Wet_BFL_Dur,173
11458500,2005,Wet_BFL_Mag_10,22.72
11458500,2005,Wet_BFL_Mag_50,79
11458500,2005,Wet_Tim,61
11458500,2005,Peak_Tim_10,NA
11458500,2005,Peak_Tim_2,87
11458500,2005,Peak_Tim_5,NA
11458500,2005,Peak_Dur_10,NA
11458500,2005,Peak_Dur_2,1
11458500,2005,Peak_Dur_5,NA
11458500,2005,Peak_10,4804.000000000001
11458500,2005,Peak_2,2790
11458500,2005,Peak_5,3530.0000000000005
11458500,2005,Peak_Fre_10,NA
11458500,2005,Peak_Fre_2,1
11458500,2005,Peak_Fre_5,NA
11458500,2006,DS_Dur_WS,207
11458500,2006,DS_Tim,224
11458500,2006,DS_Mag_50,2.57
11458500,2006,DS_Mag_90,16.66
11458500,2006,FA_Dur,6
11458500,2006,FA_Mag,5.243140431238885
11458500,2006,FA_Tim,28
11458500,2006,SP_ROC,0.08803229744593928
11458500,2006,SP_Dur,27
11458500,2006,SP_Mag,1280
11458500,2006,SP_Tim,197
11458500,2006,Wet_BFL_Dur,123
11458500,2006,Wet_BFL_Mag_10,54.14
11458500,2006,Wet_BFL_Mag_50,275
11458500,2006,Wet_Tim,74
11458500,2006,Peak_Tim_10,91
11458500,2006,Peak_Tim_2,91
11458500,2006,Peak_Tim_5,91
11458500,2006,Peak_Dur_10,1
11458500,2006,Peak_Dur_2,1
11458500,2006,Peak_Dur_5,1
11458500,2006,Peak_10,4804.000000000001
11458500,2006,Peak_2,2790
11458500,2006,Peak_5,3530.0000000000005
11458500,2006,Peak_Fre_10,1
11458500,2006,Peak_Fre_2,1
11458500,2006,Peak_Fre_5,1
11458500,2007,DS_Dur_WS,184
11458500,2007,DS_Tim,256
11458500,2007,DS_Mag_50,0.44
11458500,2007,DS_Mag_90,1.177
11458500,2007,FA_Dur,6
11458500,2007,FA_Mag,9.988276002011578
11458500,2007,FA_Tim,32
11458500,2007,SP_ROC,0.05882352941176473
11458500,2007,SP_Dur,103
11458500,2007,SP_Mag,389
11458500,2007,SP_Tim,153
11458500,2007,Wet_BFL_Dur,88
11458500,2007,Wet_BFL_Mag_10,8.244
11458500,2007,Wet_BFL_Mag_50,17.7
11458500,2007,Wet_Tim,65
11458500,2007,Peak_Tim_10,NA
11458500,2007,Peak_Tim_2,NA
11458500,2007,Peak_Tim_5,NA
11458500,2007,Peak_Dur_10,NA
11458500,2007,Peak_Dur_2,NA
11458500,2007,Peak_Dur_5,NA
11458500,2007,Peak_10,4804.000000000001
11458500,2007,Peak_2,2790
11458500,2007,Peak_5,3530.0000000000005
11458500,2007,Peak_Fre_10,NA
11458500,2007,Peak_Fre_2,NA
11458500,2007,Peak_Fre_5,NA
11458500,2008,DS_Dur_WS,304
11458500,2008,DS_Tim,187
11458500,2008,DS_Mag_50,1.1949999999999998
11458500,2008,DS_Mag_90,6.97
11458500,2008,FA_Dur,2
11458500,2008,FA_Mag,1.71440041275361
11458500,2008,FA_Tim,12
11458500,2008,SP_ROC,0.05128205128205122
11458500,2008,SP_Dur,36
11458500,2008,SP_Mag,363
11458500,2008,SP_Tim,151
11458500,2008,Wet_BFL_Dur,77
11458500,2008,Wet_BFL_Mag_10,1.324
11458500,2008,Wet_BFL_Mag_50,56
11458500,2008,Wet_Tim,74
11458500,2008,Peak_Tim_10,NA
11458500,2008,Peak_Tim_2,95
11458500,2008,Peak_Tim_5,NA
11458500,2008,Peak_Dur_10,NA
11458500,2008,Peak_Dur_2,1
11458500,2008,Peak_Dur_5,NA
11458500,2008,Peak_10,4804.000000000001
11458500,2008,Peak_2,2790
11458500,2008,Peak_5,3530.0000000000005
11458500,2008,Peak_Fre_10,NA
11458500,2008,Peak_Fre_2,1
11458500,2008,Peak_Fre_5,NA
11458500,2009,DS_Dur_WS,220
11458500,2009,DS_Tim,245
11458500,2009,DS_Mag_50,0.61
11458500,2009,DS_Mag_90,4.414
11458500,2009,FA_Dur,11
11458500,2009,FA_Mag,25.488897331178443
11458500,2009,FA_Tim,31
11458500,2009,SP_ROC,0.07692307692307684
11458500,2009,SP_Dur,88
11458500,2009,SP_Mag,532
11458500,2009,SP_Tim,157
11458500,2009,Wet_BFL_Dur,32
11458500,2009,Wet_BFL_Mag_10,4.633
11458500,2009,Wet_BFL_Mag_50,129.5
11458500,2009,Wet_Tim,125
11458500,2009,Peak_Tim_10,NA
11458500,2009,Peak_Tim_2,NA
11458500,2009,Peak_Tim_5,NA
11458500,2009,Peak_Dur_10,NA
11458500,2009,Peak_Dur_2,NA
11458500,2009,Peak_Dur_5,NA
11458500,2009,Peak_10,4804.000000000001
11458500,2009,Peak_2,2790
11458500,2009,Peak_5,3530.0000000000005
11458500,2009,Peak_Fre_10,NA
11458500,2009,Peak_Fre_2,NA
11458500,2009,Peak_Fre_5,NA
11458500,2010,DS_Dur_WS,201
11458500,2010,DS_Tim,227
11458500,2010,DS_Mag_50,1.9
11458500,2010,DS_Mag_90,19.2
11458500,2010,FA_Dur,6
11458500,2010,FA_Mag,75.47992257397928
11458500,2010,FA_Tim,12
11458500,2010,SP_ROC,0.1224862888482633
11458500,2010,SP_Dur,30
11458500,2010,SP_Mag,832
11458500,2010,SP_Tim,197
11458500,2010,Wet_BFL_Dur,98
11458500,2010,Wet_BFL_Mag_10,30.900000000000006
11458500,2010,Wet_BFL_Mag_50,134
11458500,2010,Wet_Tim,99
11458500,2010,Peak_Tim_10,NA
11458500,2010,Peak_Tim_2,NA
11458500,2010,Peak_Tim_5,NA
11458500,2010,Peak_Dur_10,NA
11458500,2010,Peak_Dur_2,NA
11458500,2010,Peak_Dur_5,NA
11458500,2010,Peak_10,4804.000000000001
11458500,2010,Peak_2,2790
11458500,2010,Peak_5,3530.0000000000005
11458500,2010,Peak_Fre_10,NA
11458500,2010,Peak_Fre_2,NA
11458500,2010,Peak_Fre_5,NA
11458500,2011,DS_Dur_WS,184
11458500,2011,DS_Tim,288
11458500,2011,DS_Mag_50,2.76
11458500,2011,DS_Mag_90,4.577
11458500,2011,FA_Dur,4
11458500,2011,FA_Mag,278.9617771368515
11458500,2011,FA_Tim,23
11458500,2011,SP_ROC,0.05553221288515399
11458500,2011,SP_Dur,110
11458500,2011,SP_Mag,1600
11458500,2011,SP_Tim,178
11458500,2011,Wet_BFL_Dur,116
11458500,2011,Wet_BFL_Mag_10,22.9
11458500,2011,Wet_BFL_Mag_50,113.5
11458500,2011,Wet_Tim,62
11458500,2011,Peak_Tim_10,NA
11458500,2011,Peak_Tim_2,NA
11458500,2011,Peak_Tim_5,NA
11458500,2011,Peak_Dur_10,NA
11458500,2011,Peak_Dur_2,NA
11458500,2011,Peak_Dur_5,NA
11458500,2011,Peak_10,4804.000000000001
11458500,2011,Peak_2,2790
11458500,2011,Peak_5,3530.0000000000005
11458500,2011,Peak_Fre_10,NA
11458500,2011,Peak_Fre_2,NA
11458500,2011,Peak_Fre_5,NA
11458500,2012,DS_Dur_WS,178
11458500,2012,DS_Tim,232
11458500,2012,DS_Mag_50,1.02
11458500,2012,DS_Mag_90,5.903000000000003
11458500,2012,FA_Dur,3
11458500,2012,FA_Mag,13.49914217938182
11458500,2012,FA_Tim,4
11458500,2012,SP_ROC,0.06289308176100629
11458500,2012,SP_Dur,33
11458500,2012,SP_Mag,308
11458500,2012,SP_Tim,199
11458500,2012,Wet_BFL_Dur,93
11458500,2012,Wet_BFL_Mag_10,7.096000000000001
11458500,2012,Wet_BFL_Mag_50,19.4
11458500,2012,Wet_Tim,106
11458500,2012,Peak_Tim_10,NA
11458500,2012,Peak_Tim_2,NA
11458500,2012,Peak_Tim_5,NA
11458500,2012,Peak_Dur_10,NA
11458500,2012,Peak_Dur_2,NA
11458500,2012,Peak_Dur_5,NA
11458500,2012,Peak_10,4804.000000000001
11458500,2012,Peak_2,2790
11458500,2012,Peak_5,3530.0000000000005
11458500,2012,Peak_Fre_10,NA
11458500,2012,Peak_Fre_2,NA
11458500,2012,Peak_Fre_5,NA
11458500,2013,DS_Dur_WS,362
11458500,2013,DS_Tim,123
11458500,2013,DS_Mag_50,1.62
11458500,2013,DS_Mag_90,10.088000000000005
11458500,2013,FA_Dur,NA
11458500,2013,FA_Mag,NA
11458500,2013,FA_Tim,NA
11458500,2013,SP_ROC,0.0771028037383177
11458500,2013,SP_Dur,36
11458500,2013,SP_Mag,2900
11458500,2013,SP_Tim,87
11458500,2013,Wet_BFL_Dur,43
11458500,2013,Wet_BFL_Mag_10,3.032
11458500,2013,Wet_BFL_Mag_50,53.4
11458500,2013,Wet_Tim,44
11458500,2013,Peak_Tim_10,NA
11458500,2013,Peak_Tim_2,71.5
11458500,2013,Peak_Tim_5,NA
11458500,2013,Peak_Dur_10,NA
11458500,2013,Peak_Dur_2,2
11458500,2013,Peak_Dur_5,NA
11458500,2013,Peak_10,4804.000000000001
11458500,2013,Peak_2,2790
11458500,2013,Peak_5,3530.0000000000005
11458500,2013,Peak_Fre_10,NA
11458500,2013,Peak_Fre_2,2
11458500,2013,Peak_Fre_5,NA
11458500,2014,DS_Dur_WS,199
11458500,2014,DS_Tim,223
11458500,2014,DS_Mag_50,1.25
11458500,2014,DS_Mag_90,3.870000000000001
11458500,2014,FA_Dur,2
11458500,2014,FA_Mag,12.155538126642107
11458500,2014,FA_Tim,50
11458500,2014,SP_ROC,0.06808510638297878
11458500,2014,SP_Dur,37
11458500,2014,SP_Mag,358
11458500,2014,SP_Tim,186
11458500,2014,Wet_BFL_Dur,67
11458500,2014,Wet_BFL_Mag_10,1.8960000000000001
11458500,2014,Wet_BFL_Mag_50,30.4
11458500,2014,Wet_Tim,119
11458500,2014,Peak_Tim_10,NA
11458500,2014,Peak_Tim_2,NA
11458500,2014,Peak_Tim_5,NA
11458500,2014,Peak_Dur_10,NA
11458500,2014,Peak_Dur_2,NA
11458500,2014,Peak_Dur_5,NA
11458500,2014,Peak_10,4804.000000000001
11458500,2014,Peak_2,2790
11458500,2014,Peak_5,3530.0000000000005
11458500,2014,Peak_Fre_10,NA
11458500,2014,Peak_Fre_2,NA
11458500,2014,Peak_Fre_5,NA
11458500,2015,DS_Dur_WS,300
11458500,2015,DS_Tim,158
11458500,2015,DS_Mag_50,1.395
11458500,2015,DS_Mag_90,10.1
11458500,2015,FA_Dur,NA
11458500,2015,FA_Mag,NA
11458500,2015,FA_Tim,NA
11458500,2015,SP_ROC,0.06521739130434785
11458500,2015,SP_Dur,23
11458500,2015,SP_Mag,585
11458500,2015,SP_Tim,135
11458500,2015,Wet_BFL_Dur,79
11458500,2015,Wet_BFL_Mag_10,11.9
11458500,2015,Wet_BFL_Mag_50,27.8
11458500,2015,Wet_Tim,56
11458500,2015,Peak_Tim_10,NA
11458500,2015,Peak_Tim_2,71
11458500,2015,Peak_Tim_5,NA
11458500,2015,Peak_Dur_10,NA
11458500,2015,Peak_Dur_2,1
11458500,2015,Peak_Dur_5,NA
11458500,2015,Peak_10,4804.000000000001
11458500,2015,Peak_2,2790
11458500,2015,Peak_5,3530.0000000000005
11458500,2015,Peak_Fre_10,NA
11458500,2015,Peak_Fre_2,1
11458500,2015,Peak_Fre_5,NA
11458500,2016,DS_Dur_WS,230
11458500,2016,DS_Tim,201
11458500,2016,DS_Mag_50,1.83
11458500,2016,DS_Mag_90,16.52
11458500,2016,FA_Dur,8
11458500,2016,FA_Mag,3.695229763554406
11458500,2016,FA_Tim,45
11458500,2016,SP_ROC,0.09427836708453871
11458500,2016,SP_Dur,33
11458500,2016,SP_Mag,1420
11458500,2016,SP_Tim,168
11458500,2016,Wet_BFL_Dur,76
11458500,2016,Wet_BFL_Mag_10,22.05
11458500,2016,Wet_BFL_Mag_50,66.75
11458500,2016,Wet_Tim,92
11458500,2016,Peak_Tim_10,NA
11458500,2016,Peak_Tim_2,NA
11458500,2016,Peak_Tim_5,NA
11458500,2016,Peak_Dur_10,NA
11458500,2016,Peak_Dur_2,NA
11458500,2016,Peak_Dur_5,NA
11458500,2016,Peak_10,4804.000000000001
11458500,2016,Peak_2,2790
11458500,2016,Peak_5,3530.0000000000005
11458500,2016,Peak_Fre_10,NA
11458500,2016,Peak_Fre_2,NA
